,start_station_name,end_station_name,vzdalenost_m
6742,Leith Walk,Joppa,5406.47
6743,Leith Walk,Kings Building 2,4662.71
6744,Leith Walk,Kings Building 3,4622.08
6745,Leith Walk,Kings Buildings - Murchison House,4513.6
6746,Leith Walk,Kings Buildings 1,4546.28
6747,Leith Walk,Lauriston Place,2592.39
6748,Leith Walk,Leith Links,765.46
6749,Leith Walk,Leith Walk North,373.7
6750,Leith Walk,Logie Green Road,1186.98
6751,Leith Walk,Lothian Road,2668.33
6752,Leith Walk,Macdonald Road,541.76
6753,Leith Walk,Marchmont Crescent,3367.41
6754,Leith Walk,McDonald Road,540.1
6755,Leith Walk,Meadow Place,2968.16
6756,Leith Walk,Meadow Place 2,2975.77
6757,Leith Walk,Meadows East,2830.68
6758,Leith Walk,Meggetland,5471.16
6759,Leith Walk,Milton Road - Edinburgh College,5393.73
6760,Leith Walk,Morningside Road,4605.64
6761,Leith Walk,Murrayfield,4741.16
6762,Leith Walk,Murrayfield Avenue,4267.98
6763,Leith Walk,Murrayfield Tram,4589.56
6764,Leith Walk,Musselburgh Brunton Hall,7707.8
6765,Leith Walk,Musselburgh Lidl,7236.75
6766,Leith Walk,Newhaven Road / Dudley Gardens,1515.25
6767,Leith Walk,Newkirkgate,704.23
6768,Leith Walk,Ocean Terminal,1806.62
6769,Leith Walk,Orchard Brae House,3124.92
6770,Leith Walk,Picardy Place,1117.34
6771,Leith Walk,Pleasance Courtyard,1966.78
6772,Leith Walk,Pollock Halls,2806.38
6773,Leith Walk,Pollock Halls Virtual,2760.35
6774,Leith Walk,Portobello,3827.72
6775,Leith Walk,Portobello - Kings Road,3717.45
6776,Leith Walk,Queen Margaret University,7429.02
6777,Leith Walk,Riego Street,2776.67
6778,Leith Walk,Roseburn Street,4266.72
6779,Leith Walk,Royal Commonwealth Pool,2900.57
6780,Leith Walk,Royal Edinburgh Hospital,4725.43
6781,Leith Walk,Scotland Street,1278.79
6782,Leith Walk,Shrubhill,327.88
6783,Leith Walk,Sighthill - Edinburgh College,8217.3
6784,Leith Walk,Simon Square,2273.75
6785,Leith Walk,South Trinity Road,2057.3
6786,Leith Walk,St Andrew Square,1520.56
6787,Leith Walk,St Andrews House,1356.61
6788,Leith Walk,Stockbridge,2081.79
6789,Leith Walk,Surgeons Hall,2117.54
6790,Leith Walk,The Loan,14030.05
6791,Leith Walk,The Tron,1806.47
6792,Leith Walk,Thirlestane Road,3578.76
6793,Leith Walk,Tollcross,2829.19
6794,Leith Walk,Victoria Quay,1409.94
6795,Leith Walk,Waitrose Comely Bank,2973.26
6796,Leith Walk,"Waitrose, Comely Bank",2973.61
6797,Leith Walk,Warrender Park Road,3250.37
6798,Leith Walk,Waverley Bridge,1777.73
6799,Leith Walk,Waverley Court,1551.24
6800,Leith Walk,Waverley Station,1534.95
6801,Leith Walk,West Crosscauseway,2410.7
6802,Leith Walk,Wester Coates Terrace,4050.08
6803,Leith Walk,Western General,3497.35
6804,Leith Walk,Western General Hospital,3503.58
6805,Leith Walk North,Abbeyhill,1411.44
6806,Leith Walk North,Belford Road,3719.88
6807,Leith Walk North,Boroughmuir,4042.62
6808,Leith Walk North,Borrowman Square,13036.13
6809,Leith Walk North,Bristo Square,2637.66
6810,Leith Walk North,Brunswick Place,910.75
6811,Leith Walk North,Bruntsfield Links,3988.32
6812,Leith Walk North,Canonmills,1522.73
6813,Leith Walk North,Castle Street,2593.56
6814,Leith Walk North,Castle Terrace,2944.2
6815,Leith Walk North,Causewayside,3516.8
6816,Leith Walk North,Chambers Street,2452.56
6817,Leith Walk North,Charlotte Square,2711.83
6818,Leith Walk North,City Chambers,2235.67
6819,Leith Walk North,Colinton Road,4533.94
6820,Leith Walk North,Comely Bank Road,2784.31
6821,Leith Walk North,Cramond Foreshore,8019.47
6822,Leith Walk North,Crichton Street,2702.69
6823,Leith Walk North,Dalry Road Lidl,4204.73
6824,Leith Walk North,Dean Street,2795.77
6825,Leith Walk North,Drumsheugh Place,3019.55
6826,Leith Walk North,Duke Street,404.04
6827,Leith Walk North,Dundas Street,1898.25
6828,Leith Walk North,Dundee Terrace,4289.56
6829,Leith Walk North,Dynamic Earth,1875.98
6830,Leith Walk North,East London Street,1225.5
6831,Leith Walk North,Edinburgh Royal Infirmary,5619.68
6832,Leith Walk North,Edinburgh Zoo,6612.41
6833,Leith Walk North,EICC,3339.47
6834,Leith Walk North,Fountainbridge,3519.5
6835,Leith Walk North,George Square,2909.58
6836,Leith Walk North,Gladstone Terrace,3406.04
6837,Leith Walk North,Gorgie Road,4777.03
6838,Leith Walk North,Grassmarket,2743.9
6839,Leith Walk North,Haymarket Station,3725.96
6840,Leith Walk North,Hillside Crescent,1126.23
6841,Leith Walk North,Hunter Square,2200.47
6842,Leith Walk North,Inverleith Row,1823.82
6843,Leith Walk North,Joppa,5342.66
6844,Leith Walk North,Kings Building 3,4942.69
6845,Leith Walk North,Kings Buildings 1,4862.87
6846,Leith Walk North,Leith Walk,373.7
6847,Leith Walk North,Logie Green Road,1441.62
6848,Leith Walk North,Lothian Road,3035.28
6849,Leith Walk North,Marchmont Crescent,3727.82
6850,Leith Walk North,McDonald Road,840.83
6851,Leith Walk North,Meadow Place,3345.37
6852,Leith Walk North,Meadows East,3177.04
6853,Leith Walk North,Meggetland,5840.19
6854,Leith Walk North,Milton Road - Edinburgh College,5370.84
6855,Leith Walk North,Morningside Road,4978.59
6856,Leith Walk North,Musselburgh Brunton Hall,7654.68
6857,Leith Walk North,Musselburgh Lidl,7167.39
6858,Leith Walk North,Ocean Terminal,1496.37
6859,Leith Walk North,Picady Place,1490.99
6860,Leith Walk North,Picardy Place,1490.99
6861,Leith Walk North,Pleasance Courtyard,2319.24
6862,Leith Walk North,Pollock Halls,3097.5
6863,Leith Walk North,Portobello - Kings Road,3614.36
6864,Leith Walk North,Queen Margaret University,7423.34
6865,Leith Walk North,Royal Commonwealth Pool,3215.58
6866,Leith Walk North,Scotland Street,1599.27
6867,Leith Walk North,Simon Square,2624.6
6868,Leith Walk North,South Trinity Road,2172.53
6869,Leith Walk North,St Andrew Square,1863.1
6870,Leith Walk North,Stockbridge,2384.91
6871,Leith Walk North,Surgeons Hall,2478.75
6872,Leith Walk North,Thirlestane Road,3948.76
6873,Leith Walk North,Tollcross,3209.96
6874,Leith Walk North,Victoria Quay,1079.01
6875,Leith Walk North,Waitrose Comely Bank,3239.41
6876,Leith Walk North,Waverley Bridge,2106.79
6877,Leith Walk North,Waverley Court,1916.51
6878,Leith Walk North,Waverley Station,1907.51
6879,Leith Walk North,West Crosscauseway,2769.69
6880,Leith Walk North,Wester Coates Terrace,4391.43
6881,Leith Walk North,Western General Hospital,3810.39
6882,Logie Green Road,Abbeyhill,1759.68
6883,Logie Green Road,Balgreen Road,4438.52
6884,Logie Green Road,Belford Road,2322.13
6885,Logie Green Road,Boroughmuir,2934.01
6886,Logie Green Road,Bristo Square,2068.3
6887,Logie Green Road,Brunswick Place,976.05
6888,Logie Green Road,Canonmills,141.98
6889,Logie Green Road,Castle Street,1470.01
6890,Logie Green Road,Castle Terrace,1960.56
6891,Logie Green Road,Causewayside,3212.7
6892,Logie Green Road,Chambers Street,1878.08
6893,Logie Green Road,Charlotte Square,1484.18
6894,Logie Green Road,City Chambers,1584.69
6895,Logie Green Road,Comely Bank Road,1346.18
6896,Logie Green Road,Corstorphine Road,5336.65
6897,Logie Green Road,Craigleith Road,2748.86
6898,Logie Green Road,Cramond Foreshore,6768.04
6899,Logie Green Road,Crichton Street,2211.99
6900,Logie Green Road,Dalry Road Lidl,2982.7
6901,Logie Green Road,Dean Street,1380.78
6902,Logie Green Road,Drumsheugh Place,1730.76
6903,Logie Green Road,Dudley Gardens,1348.83
6904,Logie Green Road,Duke Street,1845.65
6905,Logie Green Road,Dundas Street,504.81
6906,Logie Green Road,Dynamic Earth,1904.13
6907,Logie Green Road,East London Street,690.43
6908,Logie Green Road,Edinburgh Park Station,8064.89
6909,Logie Green Road,Edinburgh Royal Infirmary,5926.5
6910,Logie Green Road,Edinburgh Zoo,5190.37
6911,Logie Green Road,EICC,2199.44
6912,Logie Green Road,Ellersly Road,4033.57
6913,Logie Green Road,Fountainbridge,2451.52
6914,Logie Green Road,Gamekeeper's Road,6968.37
6915,Logie Green Road,George Square,2377.17
6916,Logie Green Road,Gladstone Terrace,2976.84
6917,Logie Green Road,Gorgie Road,3529.98
6918,Logie Green Road,Grassmarket,1888.43
6919,Logie Green Road,Hawes Pier,12175.72
6920,Logie Green Road,Haymarket Station,2487.12
6921,Logie Green Road,Haymarket Terrace,2626.16
6922,Logie Green Road,Hillside Crescent,1412.03
6923,Logie Green Road,Holyrood Road,1872.09
6924,Logie Green Road,Hunter Square,1660.33
6925,Logie Green Road,IGMM,2269.38
6926,Logie Green Road,IGMM - Western General,2259.47
6927,Logie Green Road,Inverleith Row,398.5
6928,Logie Green Road,Joppa,6506.17
6929,Logie Green Road,Kings Building 2,4783.56
6930,Logie Green Road,Kings Building 3,4686.22
6931,Logie Green Road,Kings Buildings - Murchison House,4527.69
6932,Logie Green Road,Kings Buildings 1,4638.09
6933,Logie Green Road,Lauriston Place,2146.79
6934,Logie Green Road,Leith Walk,1186.98
6935,Logie Green Road,Leith Walk North,1441.62
6936,Logie Green Road,Lothian Road,1954.45
6937,Logie Green Road,Macdonald Road,652.57
6938,Logie Green Road,Marchmont Crescent,3073.43
6939,Logie Green Road,McDonald Road,655.05
6940,Logie Green Road,Meadow Place,2649.56
6941,Logie Green Road,Meadows East,2814.51
6942,Logie Green Road,Milton Road - Edinburgh College,6442.87
6943,Logie Green Road,Morningside Road,4105.42
6944,Logie Green Road,Murrayfield,3677.74
6945,Logie Green Road,Newkirkgate,1670.33
6946,Logie Green Road,Ocean Terminal,2263.92
6947,Logie Green Road,Orchard Brae House,2004.93
6948,Logie Green Road,Picardy Place,1022.72
6949,Logie Green Road,Pleasance Courtyard,2033.25
6950,Logie Green Road,Pollock Halls,3054.91
6951,Logie Green Road,Port Edgar Marina,13542.28
6952,Logie Green Road,Portobello,4965.76
6953,Logie Green Road,Portobello - Kings Road,4863.77
6954,Logie Green Road,Roseburn Street,3255.64
6955,Logie Green Road,Royal Commonwealth Pool,3098.67
6956,Logie Green Road,Scotland Street,409.29
6957,Logie Green Road,Sighthill - Edinburgh College,7167.3
6958,Logie Green Road,Simon Square,2279.79
6959,Logie Green Road,South Trinity Road,1103.66
6960,Logie Green Road,St Andrew Square,1034.79
6961,Logie Green Road,St Andrews House,1492.9
6962,Logie Green Road,Stockbridge,982.41
6963,Logie Green Road,Surgeons Hall,2038.46
6964,Logie Green Road,The Loan,12896.42
6965,Logie Green Road,Tollcross,2250.51
6966,Logie Green Road,Victoria Quay,2019.62
6967,Logie Green Road,Waitrose Comely Bank,1797.94
6968,Logie Green Road,"Waitrose, Comely Bank",1799.41
6969,Logie Green Road,Waverley Bridge,1435.69
6970,Logie Green Road,Waverley Court,1543.57
6971,Logie Green Road,Waverley Station,1367.69
